股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,9/26/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.27,20.42,20,20.11,138.311059,20.11,-0.007404,5080023,102660628.9,0.006162,16578299457,20061134208,0,0,139.994013,6.098147,2471.426816,7.882256,20.356,20.482,20.516,20.570667,21.066833,10日、20日均线死叉；,-0.129726,-0.108575,-0.042302,,18.10478,27.48459,-0.654842,,20.5235,20.916425,20.130575,50,63.888889,26.551584,37.156362,42.435283,0.020731,1.399255
sz300001,特锐德,9/23/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.51,20.52,20.25,20.26,139.342717,20.26,-0.011225,3730078,75856763.65,0.004525,16701956588,20210769720,0,0,141.038225,6.143633,2489.861128,7.94105,20.462,20.557,20.5235,20.578667,21.093167,5日、20日均线死叉；10日、30日均线死叉；,-0.105342,-0.103287,-0.00411,死叉,22.157169,32.174496,2.122516,,20.5405,20.916346,20.164654,58.333333,68.055556,32.278897,40.379566,43.836776,0.013177,1.114452
sz300001,特锐德,9/22/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.66,20.72,20.4,20.49,140.924594,20.49,0.001466,3341395,68484862.45,0.004053,16891564190,20440210837,0,0,142.63935,6.213378,2518.127074,8.0312,20.55,20.614,20.5405,20.592,21.119667,,-0.08796,-0.102773,0.029626,,31.194938,37.183159,19.218495,,20.5405,20.927959,20.153041,66.666667,70.833333,44.560921,45.986613,46.07272,0.01564,0.831019
sz300001,特锐德,9/21/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.51,20.6,20.35,20.46,140.718263,20.46,0,2857720,58415232,0.003467,16866832764,20410283735,0,0,142.430508,6.204281,2514.440211,8.019441,20.548,20.639,20.5405,20.602333,21.141667,5日、20日均线金叉；,-0.087913,-0.106476,0.037127,,33.016896,40.17727,18.696149,,20.5435,20.953437,20.133563,66.666667,72.222222,42.16913,45.074708,45.726686,0.012219,0.713538
sz300001,特锐德,9/20/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.65,20.78,20.4,20.46,140.718263,20.46,-0.008721,3143388,64668702.11,0.003813,16866832764,20410283735,0,0,142.430508,6.204281,2514.440211,8.019441,20.524,20.645,20.5435,20.605,21.162,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；5日、20日均线死叉；5日、30日均线死叉；,-0.08352,-0.111117,0.055195,,37.280446,43.757457,24.326426,,20.567,20.975271,20.158729,66.666667,73.611111,42.16913,45.074708,45.726686,0.018411,0.648458
sz300001,特锐德,9/19/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.68,20.95,20.55,20.64,141.956253,20.64,-0.002899,3662451,75880024.75,0.004443,17015221322,20589846348,0,0,143.683562,6.258864,2536.561386,8.089993,20.608,20.636,20.567,20.603667,21.173,10日、30日均线金叉；5日、10日均线死叉；,-0.076697,-0.118017,0.082639,,43.675771,46.995962,37.035391,,20.59,20.998553,20.181447,75,75,51.410795,49.268341,47.40278,0.019324,0.623746
sz300001,特锐德,9/14/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.44,21.1,20.31,20.7,142.368917,20.7,0.010742,7099253,147936924.8,0.008612,17064684175,20649700553,0,0,144.101247,6.277058,2543.935111,8.113511,20.652,20.602,20.59,20.602333,21.1895,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；10日、20日均线金叉；,-0.085201,-0.128347,0.086291,,44.085086,48.656057,34.943143,,20.594,21.022983,20.165017,75,73.611111,54.743409,50.709927,47.9644,0.038574,1.168033
sz300001,特锐德,9/13/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.48,20.6,20.32,20.48,140.855817,20.48,0.006883,3262185,66700415.26,0.003957,16883320381,20430235136,0,0,142.569736,6.210346,2516.89812,8.02728,20.678,20.587,20.594,20.594333,21.205167,20日、30日均线死叉；,-0.100925,-0.139133,0.076417,,41.637833,50.941542,23.030413,,20.6115,21.065912,20.157088,75,70.833333,43.565342,45.333732,45.703947,0.013766,0.528808
sz300001,特锐德,9/12/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.45,20.59,20.22,20.34,139.892935,20.34,-0.025862,7070128,143968042.3,0.008576,16767907059,20290575326,0,0,141.595138,6.167892,2499.692761,7.972406,20.73,20.587,20.6115,20.597,21.2185,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；10日、30日均线死叉；,-0.097126,-0.148685,0.103118,,49.191443,55.593397,36.387533,死叉,20.637,21.108099,20.165901,75,66.666667,35.059336,41.619216,44.226386,0.01772,1.051719
sz300001,特锐德,9/9/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.91,21.2,20.82,20.88,143.606907,20.88,0.000959,8264514,173555322.2,0.010025,17213072733,20829263166,0,0,145.354301,6.331642,2566.056286,8.184063,20.766,20.61,20.637,20.600333,21.238833,10日、30日均线金叉；,-0.07661,-0.161575,0.16993,,67.664715,58.794375,85.405396,,20.615,21.210076,20.019924,75,62.5,68.006007,54.780011,49.172725,0.018217,1.351025
sz300001,特锐德,9/8/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.84,20.92,20.67,20.86,143.469353,20.86,0.00144,4693697,97640183.72,0.005694,17196585115,20809311765,0,0,145.215073,6.325577,2563.598378,8.176224,20.664,20.55,20.615,20.597,21.253,5日、20日均线金叉；5日、30日均线金叉；20日、30日均线金叉；,-0.104292,-0.182816,0.157049,,67.823603,54.359205,94.752401,,20.5895,21.329053,19.849947,75,56.944444,67.050324,54.289268,48.970153,0.012002,0.915207
sz300001,特锐德,9/7/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.68,21.03,20.62,20.83,143.263021,20.83,0.004339,7554183,157526753.4,0.009429,16688355540,20870927950,0,0,145.00623,6.31648,2559.911515,8.164465,20.552,20.49,20.5895,20.604333,21.271667,,-0.13607,-0.202447,0.132754,,62.101258,47.627005,91.049765,,20.581,21.39528,19.76672,66.666667,51.388889,65.772318,53.596841,48.676111,0.019769,1.5215
sz300001,特锐德,9/6/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.47,20.79,20.32,20.74,142.644026,20.74,0.010721,6029742,124205434.5,0.007526,16616250307,20780751113,0,0,144.379703,6.289188,2548.850928,8.129189,20.496,20.467,20.581,20.626667,21.288,1日、20日均线金叉；1日、30日均线金叉；,-0.171598,-0.219041,0.094887,,55.34701,40.389879,85.261272,,20.584,21.457401,19.710599,58.333333,47.222222,62.096994,51.579799,47.811545,0.022904,1.438083
sz300001,特锐德,9/5/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.45,20.54,20.31,20.52,141.130926,20.52,0.007364,4043942,82797676.1,0.005048,16439993072,20560318845,0,0,142.848192,6.222475,2521.813936,8.042958,20.444,20.442,20.584,20.700667,21.288333,1日、5日均线金叉；1日、10日均线金叉；,-0.205284,-0.230902,0.051237,,37.118875,32.911313,45.533999,金叉,20.585,21.572952,19.597048,50,45.833333,51.485124,46.35475,45.667494,0.011291,1.054522
sz300001,特锐德,9/2/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.3,20.39,20.22,20.37,140.099267,20.37,0.003448,3321248,67454449.21,0.004146,16319817684,20410024117,0,0,141.803981,6.176989,2503.379624,7.984165,20.454,20.442,20.585,20.775667,21.291167,5日、10日均线金叉；,-0.222894,-0.237307,0.028826,,28.258958,30.807532,23.161809,,20.5875,21.710693,19.464307,50,44.444444,42.307633,42.475033,44.168765,0.008374,0.762725
sz300001,特锐德,9/1/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.5,20.59,20.28,20.3,139.617826,20.3,-0.012165,3875670,79122864.45,0.004838,16263735836,20339886577,0,0,141.316682,6.155763,2494.776945,7.956728,20.436,20.498,20.5875,20.845667,21.3235,1日、5日均线死叉；,-0.226856,-0.24091,0.028109,,27.065856,32.081819,17.03393,,20.6025,21.825209,19.379791,41.666667,41.666667,37.726444,40.638529,43.471408,0.015085,0.883156
sz300001,特锐德,8/31/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.48,20.68,20.36,20.55,141.337258,20.55,0.003418,3693911,75681513.51,0.004611,16464028149,20590377791,0,0,143.057035,6.231573,2525.500799,8.054717,20.428,20.578,20.6025,20.921,21.343667,10日、20日均线死叉；,-0.221485,-0.244424,0.045877,,33.53996,34.589801,31.44028,,20.598,21.959268,19.236732,41.666667,41.666667,49.401562,45.381709,45.412806,0.015625,0.764998
sz300001,特锐德,8/30/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.43,20.61,20.4,20.48,140.855817,20.48,-0.004375,4239514,86841411.3,0.005292,16407946301,20520240251,0,0,142.569736,6.210346,2516.89812,8.02728,20.438,20.601,20.598,20.989667,21.352833,,-0.236864,-0.250159,0.026589,,31.039107,35.114721,22.887881,,20.602,22.082335,19.121665,41.666667,41.666667,45.46353,43.694969,44.750724,0.010209,0.853741
sz300001,特锐德,8/29/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.32,20.77,20.21,20.57,141.474812,20.57,0.0143,6641918,136495730.7,0.00829,16480051534,20610417088,0,0,143.196263,6.237637,2527.958707,8.062556,20.44,20.636,20.602,21.037667,21.366667,1日、5日均线金叉；,-0.24592,-0.253482,0.015125,金叉,30.933661,37.152527,18.495929,,20.5955,22.22095,18.97005,50,41.666667,49.599555,45.345407,45.429648,0.027613,1.341831
sz300001,特锐德,8/26/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.31,20.44,20.21,20.28,139.480272,20.28,0.000987,3491150,70995004.15,0.004358,16247712410,20319847280,0,0,238.883326,6.149698,88.454275,8.089995,20.43,20.664,20.5955,21.080333,21.374333,,-0.263065,-0.255373,-0.015384,死叉,26.087992,40.26196,-2.259946,,20.6205,22.331919,18.909081,41.666667,41.666667,33.307732,38.482047,42.747465,0.011352,0.76616
sz300001,特锐德,8/25/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.45,20.46,20.18,20.26,139.342717,20.26,-0.016505,6076771,123111331.1,0.007585,16231689613,20299807983,0,0,238.647741,6.143633,88.367042,8.082017,20.56,20.68,20.6205,21.134667,21.384667,5日、10日均线死叉；5日、20日均线死叉；,-0.251595,-0.25345,0.003709,,33.923654,47.348945,7.073073,,20.6615,22.42122,18.90178,33.333333,43.055556,32.045307,37.989762,42.560875,0.013592,1.150215
sz300001,特锐德,8/24/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.42,20.8,20.42,20.6,141.681144,20.6,0.005368,4379700,90313590.73,0.005467,16504087168,20640476034,0,0,242.652689,6.246734,89.850003,8.217648,20.728,20.689,20.6615,21.202333,21.397,10日、20日均线金叉；,-0.231259,-0.253913,0.045309,,46.718814,54.06159,32.033263,,20.7065,22.485979,18.927021,41.666667,45.833333,43.78745,43.402118,44.947386,0.018546,0.721434
sz300001,特锐德,8/23/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.57,20.65,20.37,20.49,140.924594,20.49,-0.001462,4159922,85374948.02,0.005192,16415958547,20530259899,0,0,241.35697,6.213378,89.370221,8.173767,20.764,20.695,20.7065,21.247667,21.387167,,-0.236558,-0.259577,0.046039,,49.748551,57.732978,33.779698,,20.83,22.646863,19.013137,41.666667,47.222222,37.625431,40.90526,43.973343,0.013645,0.651089
sz300001,特锐德,8/22/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.96,21.03,20.5,20.52,141.130926,20.52,-0.019589,4675890,97040311,0.005836,16439993626,20560318845,0,0,241.710348,6.222475,89.501071,8.185735,20.832,20.726,20.83,21.291667,21.384667,5日、20日均线金叉；1日、5日均线死叉；1日、10日均线死叉；,-0.22868,-0.265332,0.073304,,60.337113,61.725191,57.560956,死叉,20.9425,22.782108,19.102892,41.666667,48.611111,38.586768,41.361433,44.177633,0.025323,0.694323
sz300001,特锐德,8/19/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,21.14,21.14,20.82,20.93,143.950793,20.93,-0.008057,7123525,149358270.6,0.008891,16768473030,20971124436,0,0,246.539843,6.346804,91.289348,8.34929,20.898,20.728,20.9425,21.332,21.384167,1日、20日均线死叉；,-0.218353,-0.274495,0.112284,,74.571603,62.41923,98.876348,,21.0195,22.871069,19.167931,50,48.611111,54.423305,48.078416,47.039855,0.015166,0.958946
sz300001,特锐德,8/18/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.79,21.12,20.68,21.1,145.120007,21.1,0.015399,10015110,209413587.8,0.012501,16904671808,21141458462,0,0,248.542317,6.398354,92.030828,8.417105,20.8,20.677,21.0195,21.371,21.376333,1日、20日均线金叉；30日、60日均线死叉；,-0.243741,-0.28853,0.089579,,73.395866,56.343044,107.50151,,21.0925,22.964868,19.220132,50,45.833333,63.416353,51.241239,48.282867,0.021174,1.452938
sz300001,特锐德,8/17/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.94,20.94,20.66,20.78,142.919135,20.78,-0.0024,5971428,124110841.1,0.007453,16648297638,20820829708,0,0,244.772955,6.301318,90.6351,8.289453,20.65,20.627,21.0925,21.408333,21.3625,,-0.28991,-0.299728,0.019636,金叉,61.157629,47.816633,87.839621,,21.184,23.079011,19.288989,50,44.444444,50.615756,44.997907,45.694218,0.013442,1.050135
sz300001,特锐德,8/16/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.9,20.95,20.76,20.83,143.263021,20.83,-0.000959,5886341,122694006.2,0.007347,16688356102,20870927950,0,0,245.361918,6.31648,90.853182,8.309398,20.626,20.595,21.184,21.442333,21.359167,,-0.312039,-0.302182,-0.019714,,56.442326,41.146135,87.034707,,21.2385,23.127247,19.349753,50,44.444444,53.031879,45.838579,46.039285,0.009113,1.073589
sz300001,特锐德,8/15/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.48,20.95,20.25,20.85,143.400575,20.85,0.020059,8146056,168630220.6,0.010168,16704379488,20890967248,0,0,245.597503,6.322544,90.940415,8.317377,20.62,20.568,21.2385,21.483667,21.350333,1日、5日均线金叉；1日、10日均线金叉；,-0.340836,-0.299718,-0.082237,,46.428195,33.49804,72.288504,,21.2885,23.169344,19.407656,50,43.055556,53.889341,46.15475,46.172947,0.034247,1.528253
sz300001,特锐德,8/12/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.31,20.5,20.23,20.44,140.580708,20.44,0.004423,4446104,90546727.33,0.00555,16375900083,20480161657,0,0,240.768008,6.198216,89.152139,8.153822,20.558,20.527,21.2885,21.521333,21.336,5日、10日均线金叉；20日、60日均线死叉；,-0.374671,-0.289439,-0.170465,,30.230527,27.032963,36.625656,,21.362,23.204937,19.519063,41.666667,40.277778,36.292145,38.136269,42.917173,0.013268,1.010144
sz300001,特锐德,8/11/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.56,20.68,20.34,20.35,139.961713,20.35,-0.015005,3981800,81484315.97,0.00497,16303794848,20389984820,0,0,239.707874,6.170925,88.75959,8.117919,20.554,20.561,21.362,21.563,21.326833,1日、5日均线死叉；1日、10日均线死叉；,-0.370661,-0.26813,-0.205061,,30.051673,25.43418,39.286659,,21.459,23.259889,19.658111,33.333333,40.277778,31.5109,36.225256,42.181481,0.016457,0.934499
sz300001,特锐德,8/10/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.79,21.03,20.61,20.66,142.093808,20.66,-0.006731,4954009,102895929,0.006183,16552157325,20700593925,0,0,243.359444,6.264929,90.111702,8.241583,20.604,20.634,21.459,21.607667,21.336,,-0.350987,-0.242498,-0.216979,,31.63665,23.125434,48.659081,,21.524,23.291204,19.756796,41.666667,41.666667,40.162761,40.14032,44.055736,0.020192,1.167897
sz300001,特锐德,8/9/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.58,20.95,20.57,20.8,143.056689,20.8,0.012658,5123564,106350801.2,0.006395,16664321024,20840869005,0,0,245.00854,6.307382,90.722333,8.297431,20.564,20.718,21.524,21.647333,21.334667,1日、10日均线金叉；,-0.352335,-0.215375,-0.27392,,23.925563,18.869826,34.037036,金叉,21.5745,23.311939,19.837061,50,41.666667,44.791104,42.020351,44.91956,0.0185,1.285992
sz300001,特锐德,8/8/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.38,20.59,20.18,20.54,141.268481,20.54,0.005877,3501803,71444493.88,0.004371,16456017011,20580358142,0,0,241.945933,6.22854,89.588304,8.193713,20.516,20.934,21.5745,21.681,21.328333,1日、5日均线金叉；,-0.363185,-0.181136,-0.3641,,13.736445,16.341958,8.52542,,21.634,23.308744,19.959256,41.666667,38.888889,32.80752,36.996893,42.927931,0.020078,0.969481
sz300001,特锐德,8/5/2016,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.74,20.79,20.39,20.42,140.443153,20.42,-0.008738,3743298,77043561.49,0.004672,16359876698,20460122360,0,0,240.532422,6.192151,89.064906,8.145843,20.496,21.157,21.634,21.719,21.3305,1日、5日均线死叉；10日、60日均线死叉；,-0.345279,-0.135623,-0.419311,,13.246808,17.644714,4.450997,,21.718,23.314778,20.121222,33.333333,38.888889,26.687046,34.599567,42.000331,0.019417,0.929337
